input_text,target_label,target_output
"My family expects results, but I am dealing with family financial pressure, responsibility to support parents, and toxic relationship while trying to pursue stable job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"Because of exam stress, low family income, and education loan burden, I feel confused between survival and my dream of startup idea.",Balanced Plan,"Balance is the strongest strategy here. Financial stability, emotional wellbeing, and career growth should move together instead of sacrificing one completely."
"I am mentally exhausted because of competitive exam pressure, low family income, and mental burnout. I do not know whether I should continue toward software job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"My family expects results, but I am dealing with semester pressure, toxic relationship, and anxiety while trying to pursue family business.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger decisions."
"Because of fear of failure, emotional exhaustion, and competitive exam pressure, I feel lost between responsibility and my goal of startup idea.",Balanced Plan,"Balance is the strongest strategy here. Financial stability, emotional wellbeing, and career growth should move together instead of sacrificing one completely."
"Everyone around me is moving ahead, but I am stuck with assignment overload, family financial pressure, and responsibility to support parents, and I still want software job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"My family expects results, but I am dealing with poor concentration, household financial burden, and low family income while trying to pursue government exam preparation.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"Everyone around me is moving ahead, but I am stuck with semester pressure, emotional exhaustion, and project deadline pressure, and I still want study abroad.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"Because of family financial pressure, project deadline pressure, and fear of disappointing parents, I feel lost between responsibility and my goal of research career.",Higher Studies,"If your long-term vision is strong, higher studies can become a valuable investment. Scholarships, preparation, and discipline make this path realistic."
"I want long-term growth, but competitive exam pressure, entrance exam stress, and household financial burden are forcing me to rethink research career.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"Life feels unstable due to exam stress, depression, and low self-confidence, but I still hope for stable job.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Recovery is part of progress, not delay."
"I want long-term growth, but family financial pressure, education loan burden, and relationship breakup are forcing me to rethink bank exam preparation.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"I am mentally exhausted because of family financial pressure, relationship breakup, and anxiety. I do not know whether I should continue toward research career.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger decisions."
"I am mentally exhausted because of backlogs, education loan burden, and father lost job. I do not know whether I should continue toward government exam preparation.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"Life feels unstable due to emotional exhaustion, competitive exam pressure, and low CGPA, but I still hope for research career.",Higher Studies,"Higher studies can create stronger long-term career opportunities and professional growth. With proper planning, present difficulties can be managed successfully."
"Everyone around me is moving ahead, but I am stuck with emotional exhaustion, comparison with friends, and low CGPA, and I still want study abroad.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger decisions."
"My family expects results, but I am dealing with semester pressure, rent and living expenses pressure, and mental burnout while trying to pursue higher studies.",Higher Studies,"If your long-term vision is strong, higher studies can become a valuable investment. Scholarships, preparation, and discipline make this path realistic."
"I am mentally exhausted because of depression, exam stress, and need immediate income. I do not know whether I should continue toward stable job.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"I am mentally exhausted because of anxiety, low family income, and lack of motivation. I do not know whether I should continue toward government exam preparation.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger decisions."
"I am mentally exhausted because of comparison with friends, responsibility to support parents, and exam stress. I do not know whether I should continue toward study abroad.",Higher Studies,"If your long-term vision is strong, higher studies can become a valuable investment. Scholarships, preparation, and discipline make this path realistic."
"Because of competitive exam pressure, poor concentration, and exam stress, I feel confused between survival and my dream of government exam preparation.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"Because of household financial burden, low CGPA, and need immediate income, I feel confused between survival and my dream of software job.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"I want long-term growth, but assignment overload, semester pressure, and fear of disappointing parents are forcing me to rethink software job.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"Because of lack of motivation, family health expenses, and education loan burden, I feel confused between survival and my dream of startup idea.",Balanced Plan,"Balance is the strongest strategy here. Financial stability, emotional wellbeing, and career growth should move together instead of sacrificing one completely."
"I feel guilty because of education loan burden, fear of failure, and entrance exam stress, while my future goal is still software job.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"My confidence is low because of anxiety, entrance exam stress, and assignment overload, and I cannot decide if bank exam preparation is realistic.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"I feel trapped because of family financial pressure, anxiety, and rent and living expenses pressure, but I still want family business.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"Because of urgent medical expenses at home, entrance exam stress, and assignment overload, I feel lost between responsibility and my goal of higher studies.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"I feel trapped because of rent and living expenses pressure, urgent medical expenses at home, and family health expenses, but I still want stable job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"My family expects results, but I am dealing with urgent medical expenses at home, household financial burden, and education loan burden while trying to pursue family business.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"I am mentally exhausted because of urgent medical expenses at home, project deadline pressure, and comparison with friends. I do not know whether I should continue toward software job.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"I am mentally exhausted because of low family income, need immediate income, and exam stress. I do not know whether I should continue toward higher studies.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"Life feels unstable due to project deadline pressure, exam stress, and toxic relationship, but I still hope for bank exam preparation.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"I am mentally exhausted because of mental burnout, toxic relationship, and rent and living expenses pressure. I do not know whether I should continue toward study abroad.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Recovery is part of progress, not delay."
"I am mentally exhausted because of responsibility to support parents, relationship breakup, and semester pressure. I do not know whether I should continue toward stable job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"I feel trapped because of low family income, comparison with friends, and low self-confidence, but I still want startup idea.",Balanced Plan,"Balance is the strongest strategy here. Financial stability, emotional wellbeing, and career growth should move together instead of sacrificing one completely."
"My confidence is low because of low family income, need immediate income, and anxiety, and I cannot decide if higher studies is realistic.",Higher Studies,"Higher studies can create stronger long-term career opportunities and professional growth. With proper planning, present difficulties can be managed successfully."
"I feel trapped because of fear of failure, emotional exhaustion, and low CGPA, but I still want study abroad.",Higher Studies,"If your long-term vision is strong, higher studies can become a valuable investment. Scholarships, preparation, and discipline make this path realistic."
"Because of project deadline pressure, family health expenses, and urgent medical expenses at home, I feel confused between survival and my dream of higher studies.",Higher Studies,"If your long-term vision is strong, higher studies can become a valuable investment. Scholarships, preparation, and discipline make this path realistic."
"I feel trapped because of lack of motivation, fear of disappointing parents, and rent and living expenses pressure, but I still want study abroad.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger decisions."
"I am mentally exhausted because of poor concentration, low family income, and mental burnout. I do not know whether I should continue toward government exam preparation.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"My confidence is low because of need immediate income, backlogs, and emotional exhaustion, and I cannot decide if study abroad is realistic.",Higher Studies,"If your long-term vision is strong, higher studies can become a valuable investment. Scholarships, preparation, and discipline make this path realistic."
"Because of entrance exam stress, competitive exam pressure, and depression, I feel confused between survival and my dream of study abroad.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"Life feels unstable due to urgent medical expenses at home, exam stress, and relationship breakup, but I still hope for stable job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"I want long-term growth, but competitive exam pressure, rent and living expenses pressure, and emotional exhaustion are forcing me to rethink software job.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"I am mentally exhausted because of comparison with friends, backlogs, and relationship breakup. I do not know whether I should continue toward stable job.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger decisions."
"I am mentally exhausted because of family financial pressure, backlogs, and need immediate income. I do not know whether I should continue toward family business.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"I want long-term growth, but need immediate income, relationship breakup, and anxiety are forcing me to rethink bank exam preparation.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"Because of education loan burden, competitive exam pressure, and need immediate income, I feel lost between responsibility and my goal of MBA preparation.",Balanced Plan,"Balance is the strongest strategy here. Financial stability, emotional wellbeing, and career growth should move together instead of sacrificing one completely."
"Everyone around me is moving ahead, but I am stuck with toxic relationship, assignment overload, and low family income, and I still want bank exam preparation.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"Everyone around me is moving ahead, but I am stuck with assignment overload, low self-confidence, and poor concentration, and I still want stable job.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"Life feels unstable due to urgent medical expenses at home, responsibility to support parents, and relationship breakup, but I still hope for bank exam preparation.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"I feel trapped because of lack of motivation, toxic relationship, and entrance exam stress, but I still want family business.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger decisions."
"My family expects results, but I am dealing with competitive exam pressure, emotional exhaustion, and need immediate income while trying to pursue bank exam preparation.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"Because of urgent medical expenses at home, emotional exhaustion, and family health expenses, I feel confused between survival and my dream of software job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"Life feels unstable due to low family income, competitive exam pressure, and education loan burden, but I still hope for stable job.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"Because of toxic relationship, family financial pressure, and poor concentration, I feel confused between survival and my dream of bank exam preparation.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"My confidence is low because of exam stress, rent and living expenses pressure, and responsibility to support parents, and I cannot decide if startup idea is realistic.",Balanced Plan,"Balance is the strongest strategy here. Financial stability, emotional wellbeing, and career growth should move together instead of sacrificing one completely."
"I feel trapped because of low CGPA, assignment overload, and exam stress, but I still want family business.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"I feel guilty because of backlogs, fear of disappointing parents, and anxiety, while my future goal is still stable job.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Recovery is part of progress, not delay."
"I am mentally exhausted because of rent and living expenses pressure, family financial pressure, and comparison with friends. I do not know whether I should continue toward software job.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"I feel trapped because of exam stress, assignment overload, and fear of disappointing parents, but I still want software job.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"My family expects results, but I am dealing with family financial pressure, low family income, and low self-confidence while trying to pursue family business.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"I feel guilty because of low CGPA, family financial pressure, and exam stress, while my future goal is still family business.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"My confidence is low because of urgent medical expenses at home, entrance exam stress, and semester pressure, and I cannot decide if study abroad is realistic.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"I am mentally exhausted because of project deadline pressure, backlogs, and rent and living expenses pressure. I do not know whether I should continue toward higher studies.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"My family expects results, but I am dealing with lack of motivation, father lost job, and responsibility to support parents while trying to pursue stable job.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"I am mentally exhausted because of relationship breakup, toxic relationship, and exam stress. I do not know whether I should continue toward research career.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Recovery is part of progress, not delay."
"I want long-term growth, but exam stress, fear of disappointing parents, and backlogs are forcing me to rethink research career.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"I want long-term growth, but exam stress, mental burnout, and family health expenses are forcing me to rethink bank exam preparation.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"Everyone around me is moving ahead, but I am stuck with fear of disappointing parents, anxiety, and family health expenses, and I still want government exam preparation.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger decisions."
"I feel trapped because of mental burnout, fear of disappointing parents, and fear of failure, but I still want MBA preparation.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger decisions."
"I want long-term growth, but household financial burden, father lost job, and family health expenses are forcing me to rethink government exam preparation.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"I am mentally exhausted because of anxiety, backlogs, and household financial burden. I do not know whether I should continue toward bank exam preparation.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"My family expects results, but I am dealing with comparison with friends, poor concentration, and education loan burden while trying to pursue stable job.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"Because of fear of failure, father lost job, and project deadline pressure, I feel confused between survival and my dream of MBA preparation.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"Because of urgent medical expenses at home, entrance exam stress, and lack of motivation, I feel confused between survival and my dream of bank exam preparation.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"Because of low family income, project deadline pressure, and exam stress, I feel confused between survival and my dream of stable job.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"I feel trapped because of depression, father lost job, and entrance exam stress, but I still want MBA preparation.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"I feel guilty because of relationship breakup, toxic relationship, and low family income, while my future goal is still startup idea.",Balanced Plan,You do not need an extreme decision right now. A balanced plan that protects present responsibilities while preparing for future goals is often the safest path.
"I feel guilty because of fear of failure, project deadline pressure, and mental burnout, while my future goal is still startup idea.",Balanced Plan,"Balance is the strongest strategy here. Financial stability, emotional wellbeing, and career growth should move together instead of sacrificing one completely."
"My confidence is low because of education loan burden, project deadline pressure, and relationship breakup, and I cannot decide if stable job is realistic.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"Everyone around me is moving ahead, but I am stuck with entrance exam stress, anxiety, and household financial burden, and I still want software job.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"Everyone around me is moving ahead, but I am stuck with entrance exam stress, toxic relationship, and low self-confidence, and I still want family business.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger decisions."
"I want long-term growth, but depression, fear of failure, and assignment overload are forcing me to rethink research career.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"I feel guilty because of family financial pressure, semester pressure, and anxiety, while my future goal is still startup idea.",Balanced Plan,You do not need an extreme decision right now. A balanced plan that protects present responsibilities while preparing for future goals is often the safest path.
"My family expects results, but I am dealing with semester pressure, household financial burden, and fear of failure while trying to pursue government exam preparation.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"I want long-term growth, but toxic relationship, comparison with friends, and depression are forcing me to rethink higher studies.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Recovery is part of progress, not delay."
"I feel guilty because of education loan burden, depression, and family health expenses, while my future goal is still research career.",Balanced Plan,"Balance is the strongest strategy here. Financial stability, emotional wellbeing, and career growth should move together instead of sacrificing one completely."
"I feel trapped because of low family income, rent and living expenses pressure, and exam stress, but I still want higher studies.",Balanced Plan,You do not need an extreme decision right now. A balanced plan that protects present responsibilities while preparing for future goals is often the safest path.
"Life feels unstable due to lack of motivation, rent and living expenses pressure, and responsibility to support parents, but I still hope for bank exam preparation.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"Life feels unstable due to low family income, family health expenses, and anxiety, but I still hope for stable job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"I am mentally exhausted because of need immediate income, poor concentration, and toxic relationship. I do not know whether I should continue toward startup idea.",Balanced Plan,"Balance is the strongest strategy here. Financial stability, emotional wellbeing, and career growth should move together instead of sacrificing one completely."
"Life feels unstable due to relationship breakup, father lost job, and anxiety, but I still hope for software job.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Recovery is part of progress, not delay."
"I am mentally exhausted because of family financial pressure, lack of motivation, and low CGPA. I do not know whether I should continue toward study abroad.",Higher Studies,"If your long-term vision is strong, higher studies can become a valuable investment. Scholarships, preparation, and discipline make this path realistic."
"Because of poor concentration, depression, and toxic relationship, I feel lost between responsibility and my goal of study abroad.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Recovery is part of progress, not delay."
"Everyone around me is moving ahead, but I am stuck with low family income, entrance exam stress, and urgent medical expenses at home, and I still want MBA preparation.",Higher Studies,"Higher studies can create stronger long-term career opportunities and professional growth. With proper planning, present difficulties can be managed successfully."
"I feel trapped because of rent and living expenses pressure, anxiety, and competitive exam pressure, but I still want family business.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"My confidence is low because of family financial pressure, father lost job, and exam stress, and I cannot decide if software job is realistic.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"Everyone around me is moving ahead, but I am stuck with entrance exam stress, comparison with friends, and low self-confidence, and I still want bank exam preparation.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"Because of low self-confidence, project deadline pressure, and emotional exhaustion, I feel confused between survival and my dream of government exam preparation.",Balanced Plan,You do not need an extreme decision right now. A balanced plan that protects present responsibilities while preparing for future goals is often the safest path.
"I feel guilty because of family financial pressure, responsibility to support parents, and project deadline pressure, while my future goal is still government exam preparation.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"I am mentally exhausted because of responsibility to support parents, assignment overload, and competitive exam pressure. I do not know whether I should continue toward study abroad.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"My confidence is low because of low family income, household financial burden, and anxiety, and I cannot decide if study abroad is realistic.",Balanced Plan,"Balance is the strongest strategy here. Financial stability, emotional wellbeing, and career growth should move together instead of sacrificing one completely."
"I am mentally exhausted because of low family income, father lost job, and rent and living expenses pressure. I do not know whether I should continue toward stable job.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"Life feels unstable due to comparison with friends, rent and living expenses pressure, and low family income, but I still hope for stable job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"My confidence is low because of low CGPA, fear of disappointing parents, and competitive exam pressure, and I cannot decide if study abroad is realistic.",Higher Studies,"If your long-term vision is strong, higher studies can become a valuable investment. Scholarships, preparation, and discipline make this path realistic."
"My family expects results, but I am dealing with comparison with friends, semester pressure, and education loan burden while trying to pursue MBA preparation.",Higher Studies,"Higher studies can create stronger long-term career opportunities and professional growth. With proper planning, present difficulties can be managed successfully."
"Life feels unstable due to responsibility to support parents, comparison with friends, and fear of disappointing parents, but I still hope for software job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"I want long-term growth, but anxiety, family health expenses, and education loan burden are forcing me to rethink MBA preparation.",Balanced Plan,You do not need an extreme decision right now. A balanced plan that protects present responsibilities while preparing for future goals is often the safest path.
"Because of backlogs, urgent medical expenses at home, and fear of failure, I feel lost between responsibility and my goal of software job.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"Because of relationship breakup, rent and living expenses pressure, and low self-confidence, I feel lost between responsibility and my goal of higher studies.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Recovery is part of progress, not delay."
"Everyone around me is moving ahead, but I am stuck with poor concentration, semester pressure, and household financial burden, and I still want family business.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"Because of education loan burden, exam stress, and low family income, I feel lost between responsibility and my goal of startup idea.",Balanced Plan,You do not need an extreme decision right now. A balanced plan that protects present responsibilities while preparing for future goals is often the safest path.
"Everyone around me is moving ahead, but I am stuck with family financial pressure, low family income, and relationship breakup, and I still want family business.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"My confidence is low because of urgent medical expenses at home, toxic relationship, and need immediate income, and I cannot decide if software job is realistic.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"My family expects results, but I am dealing with competitive exam pressure, assignment overload, and semester pressure while trying to pursue stable job.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"I feel trapped because of relationship breakup, low self-confidence, and fear of failure, but I still want higher studies.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Recovery is part of progress, not delay."
"Because of low CGPA, competitive exam pressure, and emotional exhaustion, I feel confused between survival and my dream of bank exam preparation.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"Because of urgent medical expenses at home, lack of motivation, and entrance exam stress, I feel confused between survival and my dream of software job.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"I want long-term growth, but anxiety, responsibility to support parents, and comparison with friends are forcing me to rethink software job.",Balanced Plan,You do not need an extreme decision right now. A balanced plan that protects present responsibilities while preparing for future goals is often the safest path.
"My family expects results, but I am dealing with backlogs, assignment overload, and project deadline pressure while trying to pursue stable job.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"Because of fear of disappointing parents, assignment overload, and lack of motivation, I feel lost between responsibility and my goal of research career.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Recovery is part of progress, not delay."
"I feel trapped because of lack of motivation, fear of disappointing parents, and project deadline pressure, but I still want study abroad.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Recovery is part of progress, not delay."
"Life feels unstable due to semester pressure, mental burnout, and father lost job, but I still hope for bank exam preparation.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"My confidence is low because of comparison with friends, rent and living expenses pressure, and semester pressure, and I cannot decide if higher studies is realistic.",Higher Studies,"If your long-term vision is strong, higher studies can become a valuable investment. Scholarships, preparation, and discipline make this path realistic."
"Because of toxic relationship, family financial pressure, and need immediate income, I feel confused between survival and my dream of stable job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"I want long-term growth, but depression, relationship breakup, and fear of disappointing parents are forcing me to rethink government exam preparation.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger decisions."
"I feel guilty because of lack of motivation, low family income, and poor concentration, while my future goal is still software job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"Because of lack of motivation, mental burnout, and father lost job, I feel confused between survival and my dream of MBA preparation.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Recovery is part of progress, not delay."
"My family expects results, but I am dealing with father lost job, family financial pressure, and exam stress while trying to pursue bank exam preparation.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"Life feels unstable due to mental burnout, comparison with friends, and entrance exam stress, but I still hope for MBA preparation.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"Because of assignment overload, family health expenses, and relationship breakup, I feel lost between responsibility and my goal of stable job.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"I feel guilty because of responsibility to support parents, comparison with friends, and low CGPA, while my future goal is still research career.",Higher Studies,"If your long-term vision is strong, higher studies can become a valuable investment. Scholarships, preparation, and discipline make this path realistic."
"I want long-term growth, but education loan burden, relationship breakup, and urgent medical expenses at home are forcing me to rethink higher studies.",Balanced Plan,You do not need an extreme decision right now. A balanced plan that protects present responsibilities while preparing for future goals is often the safest path.
"I want long-term growth, but assignment overload, relationship breakup, and fear of failure are forcing me to rethink stable job.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"I am mentally exhausted because of fear of disappointing parents, household financial burden, and backlogs. I do not know whether I should continue toward study abroad.",Higher Studies,"If your long-term vision is strong, higher studies can become a valuable investment. Scholarships, preparation, and discipline make this path realistic."
"I feel guilty because of need immediate income, fear of disappointing parents, and project deadline pressure, while my future goal is still bank exam preparation.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"Because of exam stress, competitive exam pressure, and fear of disappointing parents, I feel confused between survival and my dream of MBA preparation.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"I feel guilty because of lack of motivation, competitive exam pressure, and toxic relationship, while my future goal is still bank exam preparation.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger decisions."
