input_text,target_label,target_output
"Academic pressure is affecting my sleep and peace of mind, and also depression is making it hard to stay motivated",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Academic pressure is affecting my sleep and peace of mind, and also i feel lost and cannot decide what is right for me",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Academic pressure is affecting my sleep and peace of mind, and also emotional stress is making every decision harder",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Academic pressure is affecting my sleep and peace of mind, and also i feel burnout and cannot stay productive anymore",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Academic pressure is affecting my sleep and peace of mind, and also low confidence is affecting my decision making",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Academic pressure is affecting my sleep and peace of mind, and also i think i need guidance before making major decisions",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I feel overwhelmed by assignments and deadlines, and also i feel mentally exhausted and emotionally drained",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I feel overwhelmed by assignments and deadlines, and also stress and anxiety are affecting my decisions badly",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I feel overwhelmed by assignments and deadlines, and also depression is making it hard to stay motivated",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I feel overwhelmed by assignments and deadlines, and also i feel lost and cannot decide what is right for me",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I feel overwhelmed by assignments and deadlines, and also emotional stress is making every decision harder",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I feel overwhelmed by assignments and deadlines, and also i feel burnout and cannot stay productive anymore",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I feel overwhelmed by assignments and deadlines, and also low confidence is affecting my decision making",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I feel overwhelmed by assignments and deadlines, and also i think i need guidance before making major decisions",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Time management problems are ruining my study routine, and also i feel mentally exhausted and emotionally drained",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Time management problems are ruining my study routine, and also stress and anxiety are affecting my decisions badly",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Time management problems are ruining my study routine, and also depression is making it hard to stay motivated",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Time management problems are ruining my study routine, and also i feel lost and cannot decide what is right for me",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Time management problems are ruining my study routine, and also emotional stress is making every decision harder",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Time management problems are ruining my study routine, and also i feel burnout and cannot stay productive anymore",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Time management problems are ruining my study routine, and also low confidence is affecting my decision making",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Time management problems are ruining my study routine, and also i think i need guidance before making major decisions",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I keep procrastinating and exams are getting closer, and also i feel mentally exhausted and emotionally drained",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I keep procrastinating and exams are getting closer, and also stress and anxiety are affecting my decisions badly",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I keep procrastinating and exams are getting closer, and also depression is making it hard to stay motivated",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I keep procrastinating and exams are getting closer, and also i feel lost and cannot decide what is right for me",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I keep procrastinating and exams are getting closer, and also emotional stress is making every decision harder",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I keep procrastinating and exams are getting closer, and also i feel burnout and cannot stay productive anymore",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I keep procrastinating and exams are getting closer, and also low confidence is affecting my decision making",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I keep procrastinating and exams are getting closer, and also i think i need guidance before making major decisions",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Study pressure is affecting my confidence, and also i feel mentally exhausted and emotionally drained",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Study pressure is affecting my confidence, and also stress and anxiety are affecting my decisions badly",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Study pressure is affecting my confidence, and also depression is making it hard to stay motivated",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Study pressure is affecting my confidence, and also i feel lost and cannot decide what is right for me",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Study pressure is affecting my confidence, and also emotional stress is making every decision harder",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Study pressure is affecting my confidence, and also i feel burnout and cannot stay productive anymore",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Study pressure is affecting my confidence, and also low confidence is affecting my decision making",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Study pressure is affecting my confidence, and also i think i need guidance before making major decisions",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I cannot balance studies with daily responsibilities, and also i feel mentally exhausted and emotionally drained",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I cannot balance studies with daily responsibilities, and also stress and anxiety are affecting my decisions badly",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I cannot balance studies with daily responsibilities, and also depression is making it hard to stay motivated",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I cannot balance studies with daily responsibilities, and also i feel lost and cannot decide what is right for me",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I cannot balance studies with daily responsibilities, and also emotional stress is making every decision harder",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I cannot balance studies with daily responsibilities, and also i feel burnout and cannot stay productive anymore",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I cannot balance studies with daily responsibilities, and also low confidence is affecting my decision making",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I cannot balance studies with daily responsibilities, and also i think i need guidance before making major decisions",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"My family needs financial support and I need income soon, and also i want to pursue masters and focus on long term growth",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"My family needs financial support and I need income soon, and also research and higher education interest me more than a job",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"My family needs financial support and I need income soon, and also i want specialization before entering the job market",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"My family needs financial support and I need income soon, and also moving abroad for studies feels like the right step",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"My family needs financial support and I need income soon, and also advanced education may help my future career growth",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"My family needs financial support and I need income soon, and also i want to prepare for competitive exams and higher studies",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"My family needs financial support and I need income soon, and also long term learning matters more to me than immediate work",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"My family needs financial support and I need income soon, and also i believe higher education will improve my opportunities",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"There is strong pressure at home because of money problems, and also i want to pursue masters and focus on long term growth",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"There is strong pressure at home because of money problems, and also research and higher education interest me more than a job",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"There is strong pressure at home because of money problems, and also i want specialization before entering the job market",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"There is strong pressure at home because of money problems, and also moving abroad for studies feels like the right step",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"There is strong pressure at home because of money problems, and also advanced education may help my future career growth",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"There is strong pressure at home because of money problems, and also i want to prepare for competitive exams and higher studies",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"There is strong pressure at home because of money problems, and also long term learning matters more to me than immediate work",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"There is strong pressure at home because of money problems, and also i believe higher education will improve my opportunities",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel responsible for helping my family financially, and also i want to pursue masters and focus on long term growth",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel responsible for helping my family financially, and also research and higher education interest me more than a job",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel responsible for helping my family financially, and also i want specialization before entering the job market",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel responsible for helping my family financially, and also moving abroad for studies feels like the right step",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel responsible for helping my family financially, and also advanced education may help my future career growth",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel responsible for helping my family financially, and also i want to prepare for competitive exams and higher studies",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel responsible for helping my family financially, and also long term learning matters more to me than immediate work",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel responsible for helping my family financially, and also i believe higher education will improve my opportunities",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Loan pressure is making me think about immediate employment, and also i want to pursue masters and focus on long term growth",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Loan pressure is making me think about immediate employment, and also research and higher education interest me more than a job",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Loan pressure is making me think about immediate employment, and also i want specialization before entering the job market",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Loan pressure is making me think about immediate employment, and also moving abroad for studies feels like the right step",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Loan pressure is making me think about immediate employment, and also advanced education may help my future career growth",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Loan pressure is making me think about immediate employment, and also i want to prepare for competitive exams and higher studies",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Loan pressure is making me think about immediate employment, and also long term learning matters more to me than immediate work",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Loan pressure is making me think about immediate employment, and also i believe higher education will improve my opportunities",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Family expectations are pushing me toward a job first, and also i want to pursue masters and focus on long term growth",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Family expectations are pushing me toward a job first, and also research and higher education interest me more than a job",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Family expectations are pushing me toward a job first, and also i want specialization before entering the job market",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Family expectations are pushing me toward a job first, and also moving abroad for studies feels like the right step",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Family expectations are pushing me toward a job first, and also advanced education may help my future career growth",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Family expectations are pushing me toward a job first, and also i want to prepare for competitive exams and higher studies",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Family expectations are pushing me toward a job first, and also long term learning matters more to me than immediate work",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Family expectations are pushing me toward a job first, and also i believe higher education will improve my opportunities",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot delay earning because of urgent responsibilities, and also i want to pursue masters and focus on long term growth",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot delay earning because of urgent responsibilities, and also research and higher education interest me more than a job",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot delay earning because of urgent responsibilities, and also i want specialization before entering the job market",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot delay earning because of urgent responsibilities, and also moving abroad for studies feels like the right step",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot delay earning because of urgent responsibilities, and also advanced education may help my future career growth",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot delay earning because of urgent responsibilities, and also i want to prepare for competitive exams and higher studies",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot delay earning because of urgent responsibilities, and also long term learning matters more to me than immediate work",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot delay earning because of urgent responsibilities, and also i believe higher education will improve my opportunities",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Expenses are increasing and I need stable income, and also i want to pursue masters and focus on long term growth",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Expenses are increasing and I need stable income, and also research and higher education interest me more than a job",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Expenses are increasing and I need stable income, and also i want specialization before entering the job market",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Expenses are increasing and I need stable income, and also moving abroad for studies feels like the right step",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Expenses are increasing and I need stable income, and also advanced education may help my future career growth",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Expenses are increasing and I need stable income, and also i want to prepare for competitive exams and higher studies",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Expenses are increasing and I need stable income, and also long term learning matters more to me than immediate work",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Expenses are increasing and I need stable income, and also i believe higher education will improve my opportunities",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Financial pressure is forcing me to think practically, and also i want to pursue masters and focus on long term growth",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Financial pressure is forcing me to think practically, and also research and higher education interest me more than a job",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Financial pressure is forcing me to think practically, and also i want specialization before entering the job market",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Financial pressure is forcing me to think practically, and also moving abroad for studies feels like the right step",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Financial pressure is forcing me to think practically, and also advanced education may help my future career growth",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Financial pressure is forcing me to think practically, and also i want to prepare for competitive exams and higher studies",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Financial pressure is forcing me to think practically, and also long term learning matters more to me than immediate work",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Financial pressure is forcing me to think practically, and also i believe higher education will improve my opportunities",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"My family needs financial support and I need income soon, and also i am confused between job and higher studies and want both",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"My family needs financial support and I need income soon, and also i need income now but i also want to continue learning",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"My family needs financial support and I need income soon, and also i want financial stability and future education together",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"My family needs financial support and I need income soon, and also i want to support my family while preparing for masters",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"My family needs financial support and I need income soon, and also balancing career growth and academics feels necessary",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"My family needs financial support and I need income soon, and also part time work and studies both seem important to me",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"My family needs financial support and I need income soon, and also i want a practical balance between work and learning",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"My family needs financial support and I need income soon, and also i want job security without giving up education goals",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"There is strong pressure at home because of money problems, and also i am confused between job and higher studies and want both",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"There is strong pressure at home because of money problems, and also i need income now but i also want to continue learning",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"There is strong pressure at home because of money problems, and also i want financial stability and future education together",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"There is strong pressure at home because of money problems, and also i want to support my family while preparing for masters",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"There is strong pressure at home because of money problems, and also balancing career growth and academics feels necessary",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"There is strong pressure at home because of money problems, and also part time work and studies both seem important to me",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"There is strong pressure at home because of money problems, and also i want a practical balance between work and learning",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"There is strong pressure at home because of money problems, and also i want job security without giving up education goals",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel responsible for helping my family financially, and also i am confused between job and higher studies and want both",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel responsible for helping my family financially, and also i need income now but i also want to continue learning",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel responsible for helping my family financially, and also i want financial stability and future education together",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel responsible for helping my family financially, and also i want to support my family while preparing for masters",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel responsible for helping my family financially, and also balancing career growth and academics feels necessary",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel responsible for helping my family financially, and also part time work and studies both seem important to me",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel responsible for helping my family financially, and also i want a practical balance between work and learning",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel responsible for helping my family financially, and also i want job security without giving up education goals",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Loan pressure is making me think about immediate employment, and also i am confused between job and higher studies and want both",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Loan pressure is making me think about immediate employment, and also i need income now but i also want to continue learning",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Loan pressure is making me think about immediate employment, and also i want financial stability and future education together",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Loan pressure is making me think about immediate employment, and also i want to support my family while preparing for masters",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Loan pressure is making me think about immediate employment, and also balancing career growth and academics feels necessary",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Loan pressure is making me think about immediate employment, and also part time work and studies both seem important to me",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Loan pressure is making me think about immediate employment, and also i want a practical balance between work and learning",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Loan pressure is making me think about immediate employment, and also i want job security without giving up education goals",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Family expectations are pushing me toward a job first, and also i am confused between job and higher studies and want both",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Family expectations are pushing me toward a job first, and also i need income now but i also want to continue learning",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Family expectations are pushing me toward a job first, and also i want financial stability and future education together",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Family expectations are pushing me toward a job first, and also i want to support my family while preparing for masters",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Family expectations are pushing me toward a job first, and also balancing career growth and academics feels necessary",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Family expectations are pushing me toward a job first, and also part time work and studies both seem important to me",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Family expectations are pushing me toward a job first, and also i want a practical balance between work and learning",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Family expectations are pushing me toward a job first, and also i want job security without giving up education goals",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot delay earning because of urgent responsibilities, and also i am confused between job and higher studies and want both",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot delay earning because of urgent responsibilities, and also i need income now but i also want to continue learning",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot delay earning because of urgent responsibilities, and also i want financial stability and future education together",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot delay earning because of urgent responsibilities, and also i want to support my family while preparing for masters",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot delay earning because of urgent responsibilities, and also balancing career growth and academics feels necessary",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot delay earning because of urgent responsibilities, and also part time work and studies both seem important to me",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot delay earning because of urgent responsibilities, and also i want a practical balance between work and learning",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot delay earning because of urgent responsibilities, and also i want job security without giving up education goals",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Expenses are increasing and I need stable income, and also i am confused between job and higher studies and want both",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Expenses are increasing and I need stable income, and also i need income now but i also want to continue learning",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Expenses are increasing and I need stable income, and also i want financial stability and future education together",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Expenses are increasing and I need stable income, and also i want to support my family while preparing for masters",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Expenses are increasing and I need stable income, and also balancing career growth and academics feels necessary",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Expenses are increasing and I need stable income, and also part time work and studies both seem important to me",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Expenses are increasing and I need stable income, and also i want a practical balance between work and learning",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Expenses are increasing and I need stable income, and also i want job security without giving up education goals",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Financial pressure is forcing me to think practically, and also i am confused between job and higher studies and want both",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Financial pressure is forcing me to think practically, and also i need income now but i also want to continue learning",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Financial pressure is forcing me to think practically, and also i want financial stability and future education together",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Financial pressure is forcing me to think practically, and also i want to support my family while preparing for masters",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Financial pressure is forcing me to think practically, and also balancing career growth and academics feels necessary",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Financial pressure is forcing me to think practically, and also part time work and studies both seem important to me",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Financial pressure is forcing me to think practically, and also i want a practical balance between work and learning",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Financial pressure is forcing me to think practically, and also i want job security without giving up education goals",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"My family needs financial support and I need income soon, and also i feel mentally exhausted and emotionally drained",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"My family needs financial support and I need income soon, and also stress and anxiety are affecting my decisions badly",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"My family needs financial support and I need income soon, and also depression is making it hard to stay motivated",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"My family needs financial support and I need income soon, and also i feel lost and cannot decide what is right for me",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"My family needs financial support and I need income soon, and also emotional stress is making every decision harder",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"My family needs financial support and I need income soon, and also i feel burnout and cannot stay productive anymore",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"My family needs financial support and I need income soon, and also low confidence is affecting my decision making",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"My family needs financial support and I need income soon, and also i think i need guidance before making major decisions",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"There is strong pressure at home because of money problems, and also i feel mentally exhausted and emotionally drained",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"There is strong pressure at home because of money problems, and also stress and anxiety are affecting my decisions badly",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"There is strong pressure at home because of money problems, and also depression is making it hard to stay motivated",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"There is strong pressure at home because of money problems, and also i feel lost and cannot decide what is right for me",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"There is strong pressure at home because of money problems, and also emotional stress is making every decision harder",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"There is strong pressure at home because of money problems, and also i feel burnout and cannot stay productive anymore",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"There is strong pressure at home because of money problems, and also low confidence is affecting my decision making",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"There is strong pressure at home because of money problems, and also i think i need guidance before making major decisions",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I feel responsible for helping my family financially, and also i feel mentally exhausted and emotionally drained",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
