input_text,target_label,target_output
"I am worried because of household financial burden, fear of future, and loan pressure, but my future goal is family business.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"I am worried because of semester pressure, father lost job, and depression, but my future goal is software job.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"I am worried because of entrance exam stress, comparison with friends, and family financial pressure, but my future goal is bank exam preparation.",Study First,"Before chasing major career decisions, stabilizing your studies is important. Academic consistency now creates stronger long-term options."
"Because of father lost job, education loan stress, and project submission pressure, I feel confused about choosing bank exam preparation.",Job First,Starting with a stable job may be the most practical step right now. Financial stability can reduce family pressure and create room for future growth.
"Due to exam stress, mental burnout, and semester pressure, I feel stuck while thinking about research career.",Higher Studies,"Higher studies can create stronger long-term career opportunities and better professional growth. With discipline and planning, financial obstacles can be managed."
"My family pressure from anxiety, urgent financial needs, and need immediate income is affecting my decision about startup idea.",Job First,Starting with a stable job may be the most practical step right now. Financial stability can reduce family pressure and create room for future growth.
"My life feels stressful due to toxic relationship, responsibility to support family, and fear of future, while I want to focus on stable job.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"I am worried because of depression, low family income, and fear of future, but my future goal is bank exam preparation.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"I am worried because of backlogs, fear of future, and need immediate income, but my future goal is software job.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"My life feels stressful due to fear of failure, exam stress, and emotional exhaustion, while I want to focus on bank exam preparation.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"My life feels stressful due to backlogs, comparison with friends, and toxic relationship, while I want to focus on bank exam preparation.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"I am facing family health expenses, loan pressure, and responsibility to support family, but I also want government exam preparation.",Job First,Starting with a stable job may be the most practical step right now. Financial stability can reduce family pressure and create room for future growth.
"I am worried because of low family income, need immediate income, and anxiety, but my future goal is software job.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"I feel mentally tired because of fear of future, family financial pressure, and mental burnout, while trying to pursue software job.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"Due to exam stress, low self-confidence, and poor concentration, I feel stuck while thinking about family business.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"Because of exam stress, responsibility to support family, and assignment pressure, I feel confused about choosing government exam preparation.",Study First,"Strengthening your academic foundation should come first. Improving grades, reducing backlogs, and building study discipline will create better opportunities later."
"I am struggling with low family income, backlogs, comparison with friends, and I cannot decide how to manage startup idea.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"My family pressure from assignment pressure, family financial pressure, and low self-confidence is affecting my decision about bank exam preparation.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"I am worried because of loan pressure, exam stress, and entrance exam stress, but my future goal is software job.",Study First,"Strengthening your academic foundation should come first. Improving grades, reducing backlogs, and building study discipline will create better opportunities later."
"My family pressure from toxic relationship, relationship breakup, and education loan stress is affecting my decision about study abroad.",Counseling Needed,"Your emotional wellbeing should be the first priority. Before major career decisions, focus on mental clarity, recovery, and support from trusted people."
"I am worried because of family financial pressure, low self-confidence, and family health expenses, but my future goal is family business.",Job First,Starting with a stable job may be the most practical step right now. Financial stability can reduce family pressure and create room for future growth.
"Because of backlogs, family health expenses, and low CGPA, I feel confused about choosing study abroad.",Higher Studies,"If long-term growth matters most, higher studies offer stronger future value through better exposure, learning, and career expansion."
"I am facing urgent financial needs, competitive exam preparation, and education loan stress, but I also want bank exam preparation.",Job First,Starting with a stable job may be the most practical step right now. Financial stability can reduce family pressure and create room for future growth.
"I am worried because of competitive exam preparation, backlogs, and exam stress, but my future goal is higher studies.",Higher Studies,"Higher studies can create stronger long-term career opportunities and better professional growth. With discipline and planning, financial obstacles can be managed."
"I am worried because of low CGPA, competitive exam preparation, and semester pressure, but my future goal is government exam preparation.",Study First,"Strengthening your academic foundation should come first. Improving grades, reducing backlogs, and building study discipline will create better opportunities later."
"I am struggling with exam stress, emotional exhaustion, family financial pressure, and I cannot decide how to manage study abroad.",Higher Studies,"Higher studies can create stronger long-term career opportunities and better professional growth. With discipline and planning, financial obstacles can be managed."
"My life feels stressful due to lack of motivation, assignment pressure, and loan pressure, while I want to focus on higher studies.",Higher Studies,"Higher studies can create stronger long-term career opportunities and better professional growth. With discipline and planning, financial obstacles can be managed."
"I am worried because of entrance exam stress, family financial pressure, and semester pressure, but my future goal is stable job.",Study First,"Before chasing major career decisions, stabilizing your studies is important. Academic consistency now creates stronger long-term options."
"My life feels stressful due to competitive exam preparation, backlogs, and relationship breakup, while I want to focus on startup idea.",Study First,"Strengthening your academic foundation should come first. Improving grades, reducing backlogs, and building study discipline will create better opportunities later."
"Due to urgent financial needs, household financial burden, and anxiety, I feel stuck while thinking about bank exam preparation.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"I am worried because of low family income, loan pressure, and low CGPA, but my future goal is higher studies.",Higher Studies,"Higher studies can create stronger long-term career opportunities and better professional growth. With discipline and planning, financial obstacles can be managed."
"I am struggling with family health expenses, comparison with friends, father lost job, and I cannot decide how to manage government exam preparation.",Job First,Starting with a stable job may be the most practical step right now. Financial stability can reduce family pressure and create room for future growth.
"My life feels stressful due to toxic relationship, project submission pressure, and fear of failure, while I want to focus on startup idea.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"My family pressure from father lost job, toxic relationship, and responsibility to support family is affecting my decision about MBA preparation.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"Due to emotional exhaustion, relationship breakup, and backlogs, I feel stuck while thinking about family business.",Counseling Needed,"Your emotional wellbeing should be the first priority. Before major career decisions, focus on mental clarity, recovery, and support from trusted people."
"I am worried because of depression, exam stress, and relationship breakup, but my future goal is government exam preparation.",Counseling Needed,"When emotional stress becomes too heavy, decisions become unclear. Stabilizing mental health first leads to better long-term outcomes."
"My family pressure from competitive exam preparation, project submission pressure, and fear of failure is affecting my decision about bank exam preparation.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"My family pressure from exam stress, mental burnout, and family health expenses is affecting my decision about MBA preparation.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"My family pressure from exam stress, family financial pressure, and mental burnout is affecting my decision about higher studies.",Higher Studies,"If long-term growth matters most, higher studies offer stronger future value through better exposure, learning, and career expansion."
"I am worried because of anxiety, emotional exhaustion, and exam stress, but my future goal is research career.",Counseling Needed,"When emotional stress becomes too heavy, decisions become unclear. Stabilizing mental health first leads to better long-term outcomes."
"Because of assignment pressure, low CGPA, and family health expenses, I feel confused about choosing family business.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"I am worried because of competitive exam preparation, assignment pressure, and exam stress, but my future goal is study abroad.",Higher Studies,"Higher studies can create stronger long-term career opportunities and better professional growth. With discipline and planning, financial obstacles can be managed."
"My family pressure from anxiety, exam stress, and family health expenses is affecting my decision about family business.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"My family pressure from comparison with friends, father lost job, and need immediate income is affecting my decision about government exam preparation.",Job First,Immediate income should be prioritized first so present responsibilities are handled safely while keeping future education plans alive.
"Due to comparison with friends, need immediate income, and semester pressure, I feel stuck while thinking about higher studies.",Higher Studies,"Higher studies can create stronger long-term career opportunities and better professional growth. With discipline and planning, financial obstacles can be managed."
"Because of household financial burden, loan pressure, and semester pressure, I feel confused about choosing bank exam preparation.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"Due to father lost job, low self-confidence, and competitive exam preparation, I feel stuck while thinking about software job.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"Due to relationship breakup, assignment pressure, and father lost job, I feel stuck while thinking about family business.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"I am facing entrance exam stress, low CGPA, and poor concentration, but I also want stable job.",Study First,"Strengthening your academic foundation should come first. Improving grades, reducing backlogs, and building study discipline will create better opportunities later."
"I am struggling with toxic relationship, mental burnout, responsibility to support family, and I cannot decide how to manage higher studies.",Counseling Needed,"Your emotional wellbeing should be the first priority. Before major career decisions, focus on mental clarity, recovery, and support from trusted people."
"I am struggling with emotional exhaustion, exam stress, family health expenses, and I cannot decide how to manage study abroad.",Higher Studies,"Higher studies can create stronger long-term career opportunities and better professional growth. With discipline and planning, financial obstacles can be managed."
"I feel mentally tired because of comparison with friends, household financial burden, and toxic relationship, while trying to pursue MBA preparation.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"Due to entrance exam stress, household financial burden, and competitive exam preparation, I feel stuck while thinking about MBA preparation.",Study First,"Before chasing major career decisions, stabilizing your studies is important. Academic consistency now creates stronger long-term options."
"I am worried because of assignment pressure, fear of failure, and relationship breakup, but my future goal is bank exam preparation.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"My family pressure from anxiety, toxic relationship, and project submission pressure is affecting my decision about software job.",Counseling Needed,"Your emotional wellbeing should be the first priority. Before major career decisions, focus on mental clarity, recovery, and support from trusted people."
"I am facing depression, relationship breakup, and entrance exam stress, but I also want higher studies.",Counseling Needed,"When emotional stress becomes too heavy, decisions become unclear. Stabilizing mental health first leads to better long-term outcomes."
"My life feels stressful due to need immediate income, competitive exam preparation, and semester pressure, while I want to focus on higher studies.",Higher Studies,"If long-term growth matters most, higher studies offer stronger future value through better exposure, learning, and career expansion."
"My family pressure from low family income, semester pressure, and urgent financial needs is affecting my decision about family business.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"I am struggling with loan pressure, low self-confidence, family financial pressure, and I cannot decide how to manage stable job.",Job First,Immediate income should be prioritized first so present responsibilities are handled safely while keeping future education plans alive.
"My family pressure from lack of motivation, education loan stress, and responsibility to support family is affecting my decision about stable job.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"I am facing urgent financial needs, household financial burden, and toxic relationship, but I also want bank exam preparation.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"I feel mentally tired because of toxic relationship, fear of failure, and fear of future, while trying to pursue MBA preparation.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"I am worried because of toxic relationship, project submission pressure, and urgent financial needs, but my future goal is software job.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"I am worried because of relationship breakup, entrance exam stress, and responsibility to support family, but my future goal is MBA preparation.",Study First,"Strengthening your academic foundation should come first. Improving grades, reducing backlogs, and building study discipline will create better opportunities later."
"I am struggling with semester pressure, low CGPA, competitive exam preparation, and I cannot decide how to manage startup idea.",Study First,"Strengthening your academic foundation should come first. Improving grades, reducing backlogs, and building study discipline will create better opportunities later."
"I feel mentally tired because of responsibility to support family, toxic relationship, and competitive exam preparation, while trying to pursue research career.",Higher Studies,"Higher studies can create stronger long-term career opportunities and better professional growth. With discipline and planning, financial obstacles can be managed."
"Because of exam stress, loan pressure, and lack of motivation, I feel confused about choosing startup idea.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"Due to father lost job, assignment pressure, and urgent financial needs, I feel stuck while thinking about study abroad.",Job First,Immediate income should be prioritized first so present responsibilities are handled safely while keeping future education plans alive.
"Because of competitive exam preparation, semester pressure, and family health expenses, I feel confused about choosing higher studies.",Higher Studies,"If long-term growth matters most, higher studies offer stronger future value through better exposure, learning, and career expansion."
"My family pressure from assignment pressure, family health expenses, and semester pressure is affecting my decision about study abroad.",Higher Studies,"If long-term growth matters most, higher studies offer stronger future value through better exposure, learning, and career expansion."
"I am struggling with low family income, low self-confidence, exam stress, and I cannot decide how to manage family business.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"I am facing fear of future, toxic relationship, and father lost job, but I also want research career.",Higher Studies,"If long-term growth matters most, higher studies offer stronger future value through better exposure, learning, and career expansion."
"I am struggling with competitive exam preparation, low family income, need immediate income, and I cannot decide how to manage research career.",Higher Studies,"If long-term growth matters most, higher studies offer stronger future value through better exposure, learning, and career expansion."
"My life feels stressful due to depression, fear of future, and anxiety, while I want to focus on software job.",Counseling Needed,"Your emotional wellbeing should be the first priority. Before major career decisions, focus on mental clarity, recovery, and support from trusted people."
"Because of low family income, responsibility to support family, and mental burnout, I feel confused about choosing bank exam preparation.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"I am worried because of emotional exhaustion, fear of failure, and loan pressure, but my future goal is government exam preparation.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"My life feels stressful due to semester pressure, depression, and anxiety, while I want to focus on higher studies.",Counseling Needed,"When emotional stress becomes too heavy, decisions become unclear. Stabilizing mental health first leads to better long-term outcomes."
"My family pressure from exam stress, low CGPA, and relationship breakup is affecting my decision about stable job.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"I am struggling with need immediate income, poor concentration, assignment pressure, and I cannot decide how to manage higher studies.",Higher Studies,"If long-term growth matters most, higher studies offer stronger future value through better exposure, learning, and career expansion."
"My life feels stressful due to competitive exam preparation, urgent financial needs, and mental burnout, while I want to focus on family business.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"My life feels stressful due to toxic relationship, family financial pressure, and low CGPA, while I want to focus on government exam preparation.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"I feel mentally tired because of loan pressure, need immediate income, and project submission pressure, while trying to pursue higher studies.",Job First,Starting with a stable job may be the most practical step right now. Financial stability can reduce family pressure and create room for future growth.
"I am facing relationship breakup, low family income, and exam stress, but I also want bank exam preparation.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"My family pressure from fear of future, depression, and fear of failure is affecting my decision about family business.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"I feel mentally tired because of toxic relationship, responsibility to support family, and anxiety, while trying to pursue MBA preparation.",Counseling Needed,"Your emotional wellbeing should be the first priority. Before major career decisions, focus on mental clarity, recovery, and support from trusted people."
"My life feels stressful due to father lost job, urgent financial needs, and toxic relationship, while I want to focus on startup idea.",Job First,Immediate income should be prioritized first so present responsibilities are handled safely while keeping future education plans alive.
"I am facing emotional exhaustion, assignment pressure, and poor concentration, but I also want MBA preparation.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"I am facing education loan stress, fear of failure, and poor concentration, but I also want stable job.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"I am struggling with emotional exhaustion, fear of future, loan pressure, and I cannot decide how to manage startup idea.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"Because of lack of motivation, depression, and relationship breakup, I feel confused about choosing startup idea.",Counseling Needed,"When emotional stress becomes too heavy, decisions become unclear. Stabilizing mental health first leads to better long-term outcomes."
"My life feels stressful due to project submission pressure, urgent financial needs, and entrance exam stress, while I want to focus on software job.",Study First,"Strengthening your academic foundation should come first. Improving grades, reducing backlogs, and building study discipline will create better opportunities later."
"Due to comparison with friends, competitive exam preparation, and father lost job, I feel stuck while thinking about startup idea.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"I am struggling with backlogs, relationship breakup, entrance exam stress, and I cannot decide how to manage study abroad.",Higher Studies,"Higher studies can create stronger long-term career opportunities and better professional growth. With discipline and planning, financial obstacles can be managed."
"My family pressure from father lost job, comparison with friends, and fear of future is affecting my decision about MBA preparation.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"I am struggling with urgent financial needs, semester pressure, household financial burden, and I cannot decide how to manage startup idea.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"I feel mentally tired because of poor concentration, exam stress, and mental burnout, while trying to pursue higher studies.",Higher Studies,"If long-term growth matters most, higher studies offer stronger future value through better exposure, learning, and career expansion."
"Because of project submission pressure, father lost job, and relationship breakup, I feel confused about choosing study abroad.",Higher Studies,"Higher studies can create stronger long-term career opportunities and better professional growth. With discipline and planning, financial obstacles can be managed."
"Due to toxic relationship, responsibility to support family, and need immediate income, I feel stuck while thinking about higher studies.",Higher Studies,"If long-term growth matters most, higher studies offer stronger future value through better exposure, learning, and career expansion."
"Due to family health expenses, need immediate income, and comparison with friends, I feel stuck while thinking about government exam preparation.",Job First,Immediate income should be prioritized first so present responsibilities are handled safely while keeping future education plans alive.
"Because of project submission pressure, family health expenses, and emotional exhaustion, I feel confused about choosing higher studies.",Higher Studies,"Higher studies can create stronger long-term career opportunities and better professional growth. With discipline and planning, financial obstacles can be managed."
"Due to entrance exam stress, depression, and household financial burden, I feel stuck while thinking about study abroad.",Higher Studies,"Higher studies can create stronger long-term career opportunities and better professional growth. With discipline and planning, financial obstacles can be managed."
"Because of anxiety, exam stress, and relationship breakup, I feel confused about choosing higher studies.",Counseling Needed,"Your emotional wellbeing should be the first priority. Before major career decisions, focus on mental clarity, recovery, and support from trusted people."
"I am worried because of relationship breakup, competitive exam preparation, and comparison with friends, but my future goal is higher studies.",Higher Studies,"Higher studies can create stronger long-term career opportunities and better professional growth. With discipline and planning, financial obstacles can be managed."
"Due to urgent financial needs, low family income, and toxic relationship, I feel stuck while thinking about stable job.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"I am facing emotional exhaustion, assignment pressure, and household financial burden, but I also want family business.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"Because of loan pressure, family financial pressure, and exam stress, I feel confused about choosing software job.",Job First,Starting with a stable job may be the most practical step right now. Financial stability can reduce family pressure and create room for future growth.
"I feel mentally tired because of emotional exhaustion, poor concentration, and project submission pressure, while trying to pursue software job.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"I feel mentally tired because of competitive exam preparation, toxic relationship, and fear of failure, while trying to pursue software job.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"My life feels stressful due to family financial pressure, household financial burden, and lack of motivation, while I want to focus on startup idea.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"I am facing exam stress, mental burnout, and competitive exam preparation, but I also want higher studies.",Higher Studies,"If long-term growth matters most, higher studies offer stronger future value through better exposure, learning, and career expansion."
"Because of household financial burden, low self-confidence, and semester pressure, I feel confused about choosing MBA preparation.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"My family pressure from family health expenses, exam stress, and relationship breakup is affecting my decision about bank exam preparation.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"I am worried because of need immediate income, competitive exam preparation, and semester pressure, but my future goal is stable job.",Study First,"Before chasing major career decisions, stabilizing your studies is important. Academic consistency now creates stronger long-term options."
"I feel mentally tired because of emotional exhaustion, family health expenses, and poor concentration, while trying to pursue MBA preparation.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"I am struggling with urgent financial needs, exam stress, fear of failure, and I cannot decide how to manage government exam preparation.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"My life feels stressful due to fear of future, semester pressure, and assignment pressure, while I want to focus on higher studies.",Higher Studies,"If long-term growth matters most, higher studies offer stronger future value through better exposure, learning, and career expansion."
"My life feels stressful due to low CGPA, urgent financial needs, and father lost job, while I want to focus on software job.",Job First,Immediate income should be prioritized first so present responsibilities are handled safely while keeping future education plans alive.
"My life feels stressful due to relationship breakup, toxic relationship, and low self-confidence, while I want to focus on study abroad.",Counseling Needed,"When emotional stress becomes too heavy, decisions become unclear. Stabilizing mental health first leads to better long-term outcomes."
"I am worried because of relationship breakup, semester pressure, and education loan stress, but my future goal is higher studies.",Higher Studies,"If long-term growth matters most, higher studies offer stronger future value through better exposure, learning, and career expansion."
"Because of loan pressure, lack of motivation, and exam stress, I feel confused about choosing MBA preparation.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"Because of responsibility to support family, lack of motivation, and emotional exhaustion, I feel confused about choosing software job.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"Due to anxiety, lack of motivation, and loan pressure, I feel stuck while thinking about government exam preparation.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"I am struggling with responsibility to support family, family financial pressure, fear of failure, and I cannot decide how to manage government exam preparation.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"Because of anxiety, toxic relationship, and fear of future, I feel confused about choosing higher studies.",Counseling Needed,"Your emotional wellbeing should be the first priority. Before major career decisions, focus on mental clarity, recovery, and support from trusted people."
"Because of need immediate income, family health expenses, and urgent financial needs, I feel confused about choosing study abroad.",Job First,Immediate income should be prioritized first so present responsibilities are handled safely while keeping future education plans alive.
"My family pressure from mental burnout, low self-confidence, and education loan stress is affecting my decision about study abroad.",Higher Studies,"If long-term growth matters most, higher studies offer stronger future value through better exposure, learning, and career expansion."
"Due to father lost job, family health expenses, and toxic relationship, I feel stuck while thinking about study abroad.",Job First,Immediate income should be prioritized first so present responsibilities are handled safely while keeping future education plans alive.
"My family pressure from toxic relationship, mental burnout, and family financial pressure is affecting my decision about software job.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"I am worried because of anxiety, exam stress, and low self-confidence, but my future goal is startup idea.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"My family pressure from emotional exhaustion, household financial burden, and family health expenses is affecting my decision about family business.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"Because of anxiety, comparison with friends, and fear of failure, I feel confused about choosing software job.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"I am facing family financial pressure, low family income, and responsibility to support family, but I also want startup idea.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"I am facing fear of failure, entrance exam stress, and comparison with friends, but I also want government exam preparation.",Study First,"Before chasing major career decisions, stabilizing your studies is important. Academic consistency now creates stronger long-term options."
"Because of urgent financial needs, low self-confidence, and education loan stress, I feel confused about choosing software job.",Job First,Immediate income should be prioritized first so present responsibilities are handled safely while keeping future education plans alive.
"I am worried because of toxic relationship, assignment pressure, and entrance exam stress, but my future goal is MBA preparation.",Study First,"Strengthening your academic foundation should come first. Improving grades, reducing backlogs, and building study discipline will create better opportunities later."
"Due to father lost job, education loan stress, and depression, I feel stuck while thinking about MBA preparation.",Job First,Immediate income should be prioritized first so present responsibilities are handled safely while keeping future education plans alive.
"Because of backlogs, urgent financial needs, and entrance exam stress, I feel confused about choosing software job.",Study First,"Strengthening your academic foundation should come first. Improving grades, reducing backlogs, and building study discipline will create better opportunities later."
"My family pressure from toxic relationship, family financial pressure, and family health expenses is affecting my decision about government exam preparation.",Job First,Immediate income should be prioritized first so present responsibilities are handled safely while keeping future education plans alive.
"Due to low family income, toxic relationship, and mental burnout, I feel stuck while thinking about MBA preparation.",Counseling Needed,"When emotional stress becomes too heavy, decisions become unclear. Stabilizing mental health first leads to better long-term outcomes."
"Because of household financial burden, father lost job, and family financial pressure, I feel confused about choosing government exam preparation.",Job First,Starting with a stable job may be the most practical step right now. Financial stability can reduce family pressure and create room for future growth.
"I am struggling with semester pressure, family health expenses, toxic relationship, and I cannot decide how to manage startup idea.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"My family pressure from anxiety, lack of motivation, and competitive exam preparation is affecting my decision about bank exam preparation.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"Due to depression, low self-confidence, and urgent financial needs, I feel stuck while thinking about startup idea.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"I am facing comparison with friends, low self-confidence, and semester pressure, but I also want startup idea.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"My family pressure from need immediate income, relationship breakup, and anxiety is affecting my decision about higher studies.",Counseling Needed,"When emotional stress becomes too heavy, decisions become unclear. Stabilizing mental health first leads to better long-term outcomes."
"Due to family financial pressure, lack of motivation, and anxiety, I feel stuck while thinking about higher studies.",Higher Studies,"If long-term growth matters most, higher studies offer stronger future value through better exposure, learning, and career expansion."
"My life feels stressful due to loan pressure, relationship breakup, and assignment pressure, while I want to focus on bank exam preparation.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"Due to comparison with friends, urgent financial needs, and emotional exhaustion, I feel stuck while thinking about stable job.",Balanced Plan,A balanced approach is best here. Managing current responsibilities while preparing slowly for long-term goals reduces regret and creates sustainable growth.
"My family pressure from depression, poor concentration, and fear of failure is affecting my decision about higher studies.",Higher Studies,"If long-term growth matters most, higher studies offer stronger future value through better exposure, learning, and career expansion."
"My life feels stressful due to relationship breakup, mental burnout, and family health expenses, while I want to focus on stable job.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"My life feels stressful due to loan pressure, education loan stress, and relationship breakup, while I want to focus on research career.",Job First,Immediate income should be prioritized first so present responsibilities are handled safely while keeping future education plans alive.
"Because of fear of failure, low self-confidence, and low CGPA, I feel confused about choosing government exam preparation.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
"Due to project submission pressure, household financial burden, and depression, I feel stuck while thinking about stable job.",Balanced Plan,You do not need extreme decisions right now. Balance financial stability and career preparation together through patience and realistic planning.
